"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"08:46:56.5036894 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion\ADMXMetadataDevice","NAME NOT FOUND","Length: 12"
"08:46:56.5036998 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion\ADMXMetadataBoth","NAME NOT FOUND","Length: 12"
"08:46:56.5037261 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion\30Value","NAME NOT FOUND","Length: 12"
"08:46:56.5037404 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion\Value","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"08:46:56.5037535 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion","SUCCESS",""
"08:46:56.5037683 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5037794 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion","SUCCESS","Desired Access: Read"
"08:46:56.5037933 AM","DllHost.exe","27228","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"08:46:56.5038031 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 73760"
"08:46:56.5038152 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureJapaneseIMEVersion","SUCCESS",""
"08:46:56.5038274 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5038378 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5038541 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5038644 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5038823 AM","DllHost.exe","27228","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5038927 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Microsoft\Input\TSF\Tsf3Override\{03b5835f-f03c-411b-9ce2-aa23e1171e36}","NAME NOT FOUND","Desired Access: Query Value"
"08:46:56.5039084 AM","DllHost.exe","27228","RegQueryKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5039187 AM","DllHost.exe","27228","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Desired Access: Read"
"08:46:56.5039323 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 0, Name: {046B8C80-1647-40F7-9B21-B93B81AABC1B}"
"08:46:56.5039445 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 1, Name: {13A016DF-560B-46CD-947A-4C3AF1E0E35D}"
"08:46:56.5039558 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 2, Name: {24AF3031-852D-40A2-BC09-8992898CE722}"
"08:46:56.5039666 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 3, Name: {25504FB4-7BAB-4BC1-9C69-CF81890F0EF5}"
"08:46:56.5039775 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 4, Name: {34745C63-B2F0-4784-8B67-5E12C8701A31}"
"08:46:56.5039883 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 5, Name: {364215D9-75BC-11D7-A6EF-00065B84435C}"
"08:46:56.5039991 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 6, Name: {3AF314A2-D79F-4B1B-9992-15086D339B05}"
"08:46:56.5040103 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 7, Name: {49D2F9CE-1F5E-11D7-A6D3-00065B84435C}"
"08:46:56.5040209 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 8, Name: {49D2F9CF-1F5E-11D7-A6D3-00065B84435C}"
"08:46:56.5040321 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS","Index: 9, Name: {CCF05DD7-4A87-11D7-A6E2-00065B84435C}"
"08:46:56.5040432 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","NO MORE ENTRIES","Index: 10, Length: 288"
"08:46:56.5040552 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{03b5835f-f03c-411b-9ce2-aa23e1171e36}\Category\Category","SUCCESS",""
"08:46:56.5040651 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Index: 2, Name: {07EB03D6-B001-41DF-9192-BF9B841EE71F}"
"08:46:56.5040771 AM","DllHost.exe","27228","RegQueryKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5040875 AM","DllHost.exe","27228","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{07EB03D6-B001-41DF-9192-BF9B841EE71F}\Category\Category","SUCCESS","Desired Access: Read"
"08:46:56.5041024 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{07EB03D6-B001-41DF-9192-BF9B841EE71F}\Category\Category","SUCCESS","Index: 0, Name: {565FB8D8-6BD4-4CA1-B223-0F2CCB8F4F96}"
"08:46:56.5041135 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{07EB03D6-B001-41DF-9192-BF9B841EE71F}\Category\Category","NO MORE ENTRIES","Index: 1, Length: 288"
"08:46:56.5041248 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{07EB03D6-B001-41DF-9192-BF9B841EE71F}\Category\Category","SUCCESS",""
"08:46:56.5041344 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Index: 3, Name: {531fdebf-9b4c-4a43-a2aa-960e8fcdc732}"
"08:46:56.5041493 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"08:46:56.5041617 AM","DllHost.exe","27228","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5041719 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Policies\Microsoft\InputMethod\Settings\CHT","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5041852 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:56.5042019 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5042125 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion","SUCCESS","Desired Access: Read"
"08:46:56.5042260 AM","DllHost.exe","27228","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"08:46:56.5042363 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\PolicyType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"08:46:56.5042479 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 73760"
"08:46:56.5042589 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\MergeAlgorithm","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.5042701 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\RegKeyPathRedirectMapped","NAME NOT FOUND","Length: 16"
"08:46:56.5042811 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\RegKeyPathRedirect","NAME NOT FOUND","Length: 12"
"08:46:56.5042915 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\grouppolicyname","NAME NOT FOUND","Length: 12"
"08:46:56.5043020 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\ADMXMetadataUser","NAME NOT FOUND","Length: 12"
"08:46:56.5043124 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\ADMXMetadataDevice","NAME NOT FOUND","Length: 12"
"08:46:56.5043250 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\ADMXMetadataBoth","NAME NOT FOUND","Length: 12"
"08:46:56.5043456 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\30Value","NAME NOT FOUND","Length: 12"
"08:46:56.5043568 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\Value","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"08:46:56.5043688 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion","SUCCESS",""
"08:46:56.5043823 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5043935 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion","SUCCESS","Desired Access: Read"
"08:46:56.5044096 AM","DllHost.exe","27228","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"08:46:56.5044196 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 73760"
"08:46:56.5044318 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureTraditionalChineseIMEVersion","SUCCESS",""
"08:46:56.5044449 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5044553 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5044704 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5044806 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5044979 AM","DllHost.exe","27228","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5045104 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Microsoft\Input\TSF\Tsf3Override\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}","NAME NOT FOUND","Desired Access: Query Value"
"08:46:56.5045268 AM","DllHost.exe","27228","RegQueryKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5045368 AM","DllHost.exe","27228","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Desired Access: Read"
"08:46:56.5045504 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 0, Name: {046B8C80-1647-40F7-9B21-B93B81AABC1B}"
"08:46:56.5045621 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 1, Name: {13A016DF-560B-46CD-947A-4C3AF1E0E35D}"
"08:46:56.5045729 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 2, Name: {25504FB4-7BAB-4BC1-9C69-CF81890F0EF5}"
"08:46:56.5045839 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 3, Name: {34745C63-B2F0-4784-8B67-5E12C8701A31}"
"08:46:56.5045975 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 4, Name: {364215D9-75BC-11D7-A6EF-00065B84435C}"
"08:46:56.5046087 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 5, Name: {3AF314A2-D79F-4B1B-9992-15086D339B05}"
"08:46:56.5046195 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 6, Name: {49D2F9CE-1F5E-11D7-A6D3-00065B84435C}"
"08:46:56.5046305 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 7, Name: {49D2F9CF-1F5E-11D7-A6D3-00065B84435C}"
"08:46:56.5046416 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 8, Name: {74769ee9-4a66-4f9d-90d6-bf8b7c3eb461}"
"08:46:56.5046527 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS","Index: 9, Name: {CCF05DD7-4A87-11D7-A6E2-00065B84435C}"
"08:46:56.5046633 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","NO MORE ENTRIES","Index: 10, Length: 288"
"08:46:56.5046750 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{531fdebf-9b4c-4a43-a2aa-960e8fcdc732}\Category\Category","SUCCESS",""
"08:46:56.5046850 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Index: 4, Name: {6a498709-e00b-4c45-a018-8f9e4081ae40}"
"08:46:56.5046998 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"08:46:56.5047123 AM","DllHost.exe","27228","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5047225 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Policies\Microsoft\InputMethod\Settings\CHS","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5047357 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:56.5047526 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5047636 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion","SUCCESS","Desired Access: Read"
"08:46:56.5047802 AM","DllHost.exe","27228","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"08:46:56.5047904 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\PolicyType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"08:46:56.5048021 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 73760"
"08:46:56.5048141 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\MergeAlgorithm","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.5048256 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\RegKeyPathRedirectMapped","NAME NOT FOUND","Length: 16"
"08:46:56.5048370 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\RegKeyPathRedirect","NAME NOT FOUND","Length: 12"
"08:46:56.5048485 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\grouppolicyname","NAME NOT FOUND","Length: 12"
"08:46:56.5048605 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\ADMXMetadataUser","NAME NOT FOUND","Length: 12"
"08:46:56.5048719 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\ADMXMetadataDevice","NAME NOT FOUND","Length: 12"
"08:46:56.5048825 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\ADMXMetadataBoth","NAME NOT FOUND","Length: 12"
"08:46:56.5049041 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\30Value","NAME NOT FOUND","Length: 12"
"08:46:56.5049159 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\Value","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"08:46:56.5049281 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion","SUCCESS",""
"08:46:56.5049421 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5049542 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion","SUCCESS","Desired Access: Read"
"08:46:56.5049680 AM","DllHost.exe","27228","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"08:46:56.5049776 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 73760"
"08:46:56.5049900 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ConfigureSimplifiedChineseIMEVersion","SUCCESS",""
"08:46:56.5050020 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5050131 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5050310 AM","DllHost.exe","27228","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5050413 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"08:46:56.5050560 AM","DllHost.exe","27228","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5050663 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Microsoft\Input\TSF\Tsf3Override\{6a498709-e00b-4c45-a018-8f9e4081ae40}","NAME NOT FOUND","Desired Access: Query Value"
"08:46:56.5050798 AM","DllHost.exe","27228","RegQueryKey","HKLM\SOFTWARE\Microsoft\CTF\TIP","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.5050897 AM","DllHost.exe","27228","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Desired Access: Read"
"08:46:56.5051031 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 0, Name: {046B8C80-1647-40F7-9B21-B93B81AABC1B}"
"08:46:56.5051148 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 1, Name: {13A016DF-560B-46CD-947A-4C3AF1E0E35D}"
"08:46:56.5051256 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 2, Name: {25504FB4-7BAB-4BC1-9C69-CF81890F0EF5}"
"08:46:56.5051364 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 3, Name: {34745C63-B2F0-4784-8B67-5E12C8701A31}"
"08:46:56.5051472 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 4, Name: {364215D9-75BC-11D7-A6EF-00065B84435C}"
"08:46:56.5051607 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 5, Name: {3AF314A2-D79F-4B1B-9992-15086D339B05}"
"08:46:56.5051714 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 6, Name: {49D2F9CE-1F5E-11D7-A6D3-00065B84435C}"
"08:46:56.5051823 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 7, Name: {49D2F9CF-1F5E-11D7-A6D3-00065B84435C}"
"08:46:56.5051933 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 8, Name: {74769ee9-4a66-4f9d-90d6-bf8b7c3eb461}"
"08:46:56.5052046 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS","Index: 9, Name: {CCF05DD7-4A87-11D7-A6E2-00065B84435C}"
"08:46:56.5052156 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","NO MORE ENTRIES","Index: 10, Length: 288"
"08:46:56.5052273 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{6a498709-e00b-4c45-a018-8f9e4081ae40}\Category\Category","SUCCESS",""
